customer_id,age,employment_years,monthly_income,credit_history_years,num_credit_accounts,num_late_payments,credit_utilization,previous_defaults,loan_amount,loan_term_months,debt_to_income_ratio,credit_score,default_flag,payment_to_income_ratio,loan_to_income_ratio,employment_score,credit_quality_score,has_delinquency,flag_high_dti,flag_low_credit,flag_high_util,flag_recent_default,flag_unstable_employment,total_risk_flags,affordability_score,woe_credit_score,emp_fulltime,emp_selfemployed,emp_unemployed,edu_bachelors,edu_masters,edu_doctorate,home_rent,home_mortgage,purpose_debt,purpose_auto,purpose_personal
CUST004645,-1.107537177,-0.385069208,-1.271870082,4,1,-0.406750293,0.4487959519,0,-0.946725419,36,-0.449870596,704,0,-0.44322096,-0.462892235,-0.851960658,0.4942820799,0,1,0,0,0,0,1,-0.218298982,0.5166569177,0,0,0,0,0,0,1,0,0,0,1
CUST004646,-0.349996033,-1.087567111,-0.95999838,3,1,-0.406750293,-0.861628926,0,-0.750948601,24,0.4179969611,680,0,0.1850521901,-0.334463262,-0.925898614,0.3169168415,0,1,0,0,0,0,1,-0.462590721,0.159288511,1,0,0,0,0,0,0,1,0,0,1
CUST004647,-0.265824795,1.7224245026,-0.692679779,7,3,-0.406750293,0.2296249171,0,-0.914095949,36,-1.053231193,678,0,-1.065970059,-1.161891035,0.0352948113,0.3021364049,0,0,0,0,0,0,0,0.3801474179,0.159288511,0,0,0,0,0,0,0,1,0,0,0
CUST004648,0.2392026347,-1.263191587,0.421147727,4,6,-0.406750293,-0.594152536,0,-0.620430722,48,-1.53985697,722,0,-1.205141547,-1.14930618,-1.110743504,0.6273060087,0,0,0,0,0,1,1,0.9877064966,0.5166569177,1,0,0,1,0,0,0,0,0,0,1
CUST004650,0.9125725408,0.1418042197,-0.158042576,6,2,-0.406750293,0.2718152542,0,-0.832522275,24,-1.080239516,662,0,-0.923244389,-1.256816797,0.3680156125,0.1838929127,0,0,0,0,0,0,0,0.2298748419,0.159288511,1,0,0,0,0,0,0,1,1,0,0
CUST004652,-1.528393369,-1.087567111,0.0201698249,1,4,-0.406750293,-0.165482889,0,-0.750948601,48,-1.307076203,692,0,-1.223885763,-1.190656417,-0.925898614,0.4055994607,0,0,0,0,0,0,0,0.8726727279,0.159288511,1,0,0,0,0,0,0,1,0,0,1
CUST004653,0.8284013025,0.1418042197,0.3765946268,7,6,0.2954080427,-0.34669337,0,-0.489912843,48,-0.74005461,689,0,-1.053266032,-0.965429591,0.3680156125,0.0139178925,1,1,0,0,0,0,1,0.1910520485,0.159288511,1,0,0,0,0,0,1,0,0,0,0
CUST004654,1.3334287321,-0.033820256,-0.024383275,3,2,-0.406750293,-0.853954964,0,0.2279354915,36,0.2190978672,714,0,0.2257378526,0.3937105815,-0.1125811,0.5681842626,0,1,0,0,0,0,1,-0.427271562,0.5166569177,0,1,0,1,0,0,0,0,0,0,0
CUST004655,0.2392026347,-0.033820256,-1.583741783,3,4,-0.406750293,0.0097275995,0,-1.077243298,48,-0.268946146,629,0,-0.317235512,0.1325511861,-0.99983657,-0.05998429,0,1,0,0,0,0,1,-0.287175348,-0.436358206,0,0,1,0,0,0,0,1,0,0,1
CUST004656,0.1550313964,-1.087567111,0.421147727,9,4,-0.406750293,0.230877503,0,-1.044613828,48,-1.407914814,694,0,-1.557806554,-1.686859268,-0.99983657,0.4203798972,0,0,0,0,0,0,0,5.1108352816,0.159288511,0,1,0,0,0,0,0,1,1,0,0
CUST004659,-0.01331108,-1.087567111,-0.113489476,4,3,-0.406750293,-0.809502761,0,-0.897781214,24,-0.927553263,680,0,-1.097773799,-1.383624193,-0.99983657,0.3169168415,0,1,0,0,0,0,1,0.3531681849,0.159288511,0,1,0,0,0,0,1,0,0,1,0
CUST004660,-1.696735845,-1.263191587,-1.360976282,1,4,-0.406750293,-0.319684454,0,-0.979354889,36,-0.724481058,638,0,-0.39026996,-0.363651665,-1.221650438,0.0065276742,0,1,0,0,0,1,2,-0.15616585,-0.436358206,0,0,0,0,0,0,1,0,1,0,0
CUST004661,-1.780907084,-1.263191587,0.5102539275,3,4,-0.406750293,-0.619472076,0,1.1578753789,36,1.1078815194,716,0,0.7460756911,0.9860200903,-1.110743504,0.5829646991,0,1,0,0,0,1,2,-0.561508977,0.5166569177,1,0,0,0,1,0,0,0,0,0,0
CUST004663,0.2392026347,-0.560693684,0.6439132282,7,1,-0.406750293,-1.034508926,0,1.4189111368,36,0.4962406656,763,0,0.8275397695,1.1249568887,-0.556208835,0.9303049577,0,1,0,0,0,0,1,-0.475658364,0.4760661638,0,1,0,1,0,0,0,1,0,0,1
CUST004665,-0.602509748,-0.209444732,0.1983822259,5,4,-0.406750293,-0.329604197,1,-0.163618145,36,-0.589857608,615,1,-0.44037111,-0.421349671,-0.001674167,-1.271980086,0,1,1,0,1,0,3,-0.180360225,-0.436358206,1,0,0,1,0,0,0,1,1,0,0
CUST004666,0.4075451112,1.0199265991,-0.113489476,4,6,-0.406750293,-0.458097711,0,-0.979354889,24,-1.448417972,709,0,-1.263165334,-1.521458318,0.7746743695,0.5312331713,0,0,0,0,0,0,0,1.1191516181,0.5166569177,0,1,0,0,0,0,1,0,0,0,0
CUST004667,-0.349996033,1.5468000267,0.3765946268,10,1,-0.406750293,-0.121519951,0,1.5331142809,36,1.1606688045,748,0,1.3667487762,1.6528322624,1.2183021044,0.8194516837,0,1,0,0,0,0,1,-0.549144261,0.5166569177,0,1,0,0,1,0,1,0,0,1,0
CUST004668,0.660058826,1.7224245026,0.2874884263,2,1,-0.406750293,0.0687295818,0,-1.011984358,48,-1.901543629,699,0,-1.5209134,-1.631725618,2.0316196185,0.4573309886,0,0,0,0,0,0,0,4.8545513394,0.159288511,1,0,0,0,1,0,0,0,0,1,0
CUST004669,1.7542849234,0.1418042197,-0.91544528,6,2,-0.406750293,-0.896160879,0,-0.522542312,48,0.004938991,713,0,-0.227957914,0.3530857867,0.3680156125,0.5607940443,0,1,0,0,0,0,1,-0.362900617,0.5166569177,1,0,0,0,0,0,0,0,0,1,0
CUST004670,-1.612564607,-0.911942636,-0.692679779,5,5,-0.406750293,-0.9282716,0,-0.865151745,48,-1.443920075,695,0,-1.135881245,-1.032446812,-0.741053725,0.4277701155,0,0,0,0,0,0,0,0.7383822196,0.159288511,1,0,0,0,0,0,1,0,1,0,0
CUST004671,-0.770852224,0.3174286955,-0.158042576,5,3,0.2954080427,-1.025964491,0,0.0321586731,24,0.735503495,694,0,0.9370979332,0.2459689807,0.5528605021,0.0508689838,1,1,0,0,0,0,1,-0.50659258,0.159288511,1,0,0,0,0,0,1,0,0,0,0
CUST004672,0.4075451112,1.7224245026,0.1538291256,3,6,-0.406750293,0.542716008,0,-0.571486517,48,-1.219147662,709,0,-1.060597406,-0.977998052,2.0316196185,0.5312331713,0,0,0,0,0,0,0,0.4646525307,0.5166569177,1,0,0,0,1,0,0,0,0,0,0
CUST004673,-0.434167271,0.8443021232,-0.024383275,2,1,-0.406750293,-1.595800532,0,-0.881466479,36,-1.266700678,735,0,-1.284986745,-1.382173307,0.6267984579,0.7233788462,0,0,0,0,0,0,0,1.0497127343,0.5166569177,0,1,0,0,0,0,0,1,0,1,0
CUST004674,0.5758875877,1.0199265991,-0.469914278,9,2,0.9975663786,-0.290078001,0,0.3095091658,48,0.6395075071,709,1,0.6695281162,1.3730583143,1.2922400603,-0.207788656,1,1,0,0,0,0,1,-0.496632957,0.5166569177,1,0,0,1,0,0,1,0,0,0,1
CUST004675,0.7442300642,0.6686776473,-0.648126679,6,2,1.6997247144,-0.275945069,0,-0.424653903,36,0.3467733238,625,0,0.1163543477,0.0498507109,0.9225502812,-1.198077903,1,1,0,0,0,0,1,-0.448724437,-0.436358206,1,0,0,0,0,0,1,0,1,0,0
CUST004676,-0.770852224,0.1418042197,0.2874884263,5,3,0.2954080427,0.0747088998,0,-0.750948601,48,-1.679925927,681,0,-1.264251418,-1.278870257,0.3680156125,-0.045203854,1,0,0,0,0,0,0,1.3158982586,0.159288511,1,0,0,0,0,0,1,0,0,0,0
CUST004678,0.1550313964,-1.263191587,0.9112318296,6,2,-0.406750293,-1.210182253,0,1.8267795085,48,0.061866064,715,0,0.3251987398,1.2426999381,-1.110743504,0.5755744809,0,1,0,0,0,1,2,-0.402823214,0.5166569177,1,0,0,0,0,1,1,0,1,0,0
CUST004681,0.2392026347,1.1955510749,-1.138210781,3,3,-0.406750293,-1.162208699,0,-0.930410684,36,-1.115303048,738,0,-0.714873321,-0.707176716,1.4770849498,0.745549501,0,0,0,0,0,0,0,0.0894307238,0.5166569177,1,0,0,0,0,0,0,1,0,0,1
CUST004682,-0.181653557,-1.263191587,0.4657008273,3,1,0.2954080427,-1.091125477,0,1.4189111368,48,0.6016398495,633,0,0.4996787023,1.3679950199,-1.110743504,-0.399934331,1,1,0,0,0,1,2,-0.49263768,-0.436358206,1,0,0,0,1,0,1,0,1,0,0
CUST004684,-0.51833851,0.4930531714,-0.247148776,6,1,-0.406750293,0.4720546518,0,0.162676552,48,-0.210293246,717,0,0.0467520609,0.6137175874,0.7377053916,0.5903549174,0,1,0,0,0,0,1,-0.33791925,0.5166569177,1,0,0,1,0,0,0,1,0,0,1
CUST004685,0.4917163495,1.0199265991,-0.514467378,3,5,-0.406750293,-1.072259899,0,0.162676552,48,0.4841147688,704,0,0.2854365914,1.1617126554,1.2922400603,0.4942820799,0,1,0,0,0,0,1,-0.474529822,0.5166569177,1,0,0,0,0,0,0,0,0,0,0
CUST004686,-1.023365939,-0.209444732,0.1538291256,5,3,-0.406750293,0.3508383821,0,-1.077243298,24,-0.828787704,656,0,-1.493256837,-1.710487976,-0.001674167,0.139551603,0,1,0,0,0,0,1,1.9935654122,0.159288511,1,0,0,0,0,0,0,1,0,0,1
CUST004687,0.8284013025,0.1418042197,-0.247148776,3,3,0.2954080427,-1.128797983,0,0.5868596586,24,2.8794327713,754,0,2.3565962414,1.3956129894,0.3680156125,0.4942820799,1,1,0,0,0,0,1,-0.674826275,0.4760661638,1,0,0,0,1,0,0,1,0,0,0
CUST004688,2.595997306,-0.385069208,-0.781785979,4,3,-0.406750293,1.7348496395,0,-1.044613828,36,-1.221434034,640,0,-1.322403748,-1.474200904,-0.186519056,0.0213081108,0,0,0,0,0,0,0,1.1687720359,-0.436358206,1,0,0,0,0,0,0,0,0,0,1
CUST004690,0.996743779,0.8443021232,-0.425361177,2,3,-0.406750293,-1.029384157,0,0.0647881428,48,-0.208309124,712,0,0.020475613,0.7485271394,1.1073951707,0.5534038261,0,1,0,0,0,0,1,-0.336232367,0.5166569177,1,0,0,0,0,0,1,0,0,0,0
CUST004691,-1.107537177,-0.209444732,0.421147727,7,6,-0.406750293,0.2380871802,0,-0.17993288,36,-0.264864623,691,0,-0.564707148,-0.591077972,-0.001674167,0.3982092424,0,1,0,0,0,0,1,-0.247077445,0.159288511,1,0,0,0,0,1,1,0,1,0,0
CUST004692,2.2593123529,1.5468000267,-0.95999838,4,3,0.2954080427,-0.766171398,0,-0.294136024,48,0.6579629765,691,0,0.4855881877,1.3000873068,1.2183021044,0.028698329,1,1,0,0,0,0,1,-0.501619387,0.159288511,0,1,0,0,0,0,1,0,1,0,0
CUST004693,0.9125725408,-1.263191587,1.4013159321,5,1,-0.406750293,-0.477729698,0,0.6194891283,48,-0.939308311,732,0,-0.630939613,-0.292765544,-1.110743504,0.7012081914,0,1,0,0,0,1,2,-0.013157225,0.5166569177,1,0,0,0,0,1,0,0,0,0,0
CUST004694,2.7643397825,1.7224245026,0.1092760254,4,2,-0.406750293,-0.677906134,0,-0.897781214,24,-1.076607826,699,0,-1.166176813,-1.440774928,2.0316196185,0.4573309886,0,0,0,0,0,0,0,0.5647190151,0.159288511,1,0,0,0,0,0,0,0,1,0,0
CUST004695,-0.181653557,-1.087567111,0.1538291256,3,5,0.2954080427,-0.661388446,0,-0.571486517,48,-0.80718097,652,0,-1.070645201,-0.977998052,-0.925898614,-0.259520183,1,1,0,0,0,0,1,0.248066199,0.159288511,1,0,0,0,0,0,0,0,0,0,0
CUST004696,1.0809150173,-0.73631816,1.4904221326,3,4,-0.406750293,-0.936588257,0,0.7336922724,24,0.0306769729,720,0,0.2975354173,-0.239600952,-0.556208835,0.6125255722,0,1,0,0,0,0,1,-0.396481953,0.5166569177,1,0,0,0,0,1,1,0,0,1,0
CUST004697,0.0708601582,1.0199265991,0.1092760254,6,1,-0.406750293,1.1867958856,0,1.0110427651,48,0.2301165415,625,0,0.6621348552,1.3912120771,1.2922400603,-0.089545163,0,1,0,0,0,0,1,-0.437263194,-0.436358206,1,0,0,1,0,0,1,0,0,0,0
CUST004698,-0.51833851,-0.209444732,0.0201698249,6,1,-0.406750293,0.5717339727,0,-0.506227578,36,-0.17547421,700,0,-0.745308804,-0.808961916,-0.001674167,0.4647212068,0,1,0,0,0,0,1,-0.235903032,0.5166569177,1,0,0,1,0,0,0,0,0,0,0
CUST004699,-1.360050892,-0.385069208,1.3122097317,4,5,0.9975663786,-1.097711153,0,2.5609425775,24,2.2507717853,651,0,2.5604653727,1.4898119264,-0.186519056,-0.636421315,1,1,0,0,0,0,1,-0.614721693,0.159288511,1,0,0,1,0,0,1,0,0,0,0
CUST004700,-0.51833851,-0.560693684,0.421147727,4,3,-0.406750293,-1.559982162,0,0.1789912869,24,0.4710071987,760,0,0.3923276721,-0.136225358,-0.371363946,0.9081343029,0,1,0,0,0,0,1,-0.472254566,0.4760661638,1,0,0,0,1,0,1,0,0,1,0
CUST004701,-0.01331108,-0.209444732,-1.583741783,3,3,-0.406750293,-1.390109892,0,-1.011984358,48,-0.017434911,738,1,0.4448650325,1.4557587895,-1.036805548,0.745549501,0,1,0,0,0,0,1,-0.394045474,0.5166569177,0,0,1,0,0,0,0,1,0,0,0
CUST004702,-0.939194701,-1.087567111,-0.336254977,2,2,0.2954080427,1.7474117256,0,-0.522542312,48,-0.464959446,567,0,-0.692033956,-0.571736732,-1.073774526,-0.887688736,1,1,1,0,0,0,2,-0.148615184,-0.974367113,0,0,0,0,1,0,0,1,1,0,0
CUST004705,-1.528393369,-0.911942636,-1.227316982,4,1,-0.406750293,-1.528961756,0,-1.028299093,48,-0.872604755,775,0,-1.155634177,-1.040291917,-0.741053725,1.018987577,0,1,0,0,0,0,1,0.4096016531,0.4760661638,1,0,0,0,0,0,1,0,1,0,0
CUST004706,0.8284013025,0.3174286955,0.3765946268,4,4,0.2954080427,-0.851974051,0,1.4352258717,24,2.5965641388,686,0,2.5464253714,1.5261421727,0.5528605021,-0.008252762,1,1,0,0,0,0,1,-0.642978675,0.159288511,1,0,0,0,0,0,1,0,0,0,0
CUST004707,-0.265824795,-0.73631816,0.7775725289,5,2,-0.406750293,-0.654653016,0,-0.930410684,36,-1.031046884,778,0,-1.445656141,-1.586437263,-0.556208835,1.0411582318,0,0,0,0,0,0,0,1.7777042884,0.4760661638,1,0,0,0,1,0,1,0,1,0,0
CUST004710,-2.033420798,-0.911942636,-0.291701877,0,4,-0.406750293,-0.493468244,0,-0.734633866,36,-0.81901915,678,0,-0.955335437,-1.014917907,-0.851960658,0.3021364049,0,1,0,0,0,0,1,0.1377564485,0.159288511,0,1,0,0,0,0,1,0,1,0,0
CUST004711,1.6701136851,-0.385069208,0.9112318296,4,5,0.2954080427,0.1393591016,0,1.7452058342,48,0.2927760028,652,0,0.4745396611,1.1585977599,-0.186519056,-0.259520183,1,1,0,0,0,0,1,-0.444107828,0.159288511,1,0,0,0,1,0,1,0,0,1,0
CUST004712,0.8284013025,1.8980489785,0.599360128,2,3,-0.406750293,-0.742942867,0,1.5331142809,36,0.9186473801,756,0,1.015299544,1.3158041392,2.216464508,0.8785734299,0,1,0,0,0,0,1,-0.528689222,0.4760661638,1,0,0,1,0,0,1,0,0,1,0
CUST004713,0.8284013025,1.0199265991,-0.024383275,3,2,-0.406750293,1.8433708667,0,0.3258239007,48,0.6827069236,619,0,0.1080397242,0.5504062188,1.2922400603,-0.133886473,0,1,1,0,0,0,2,-0.512581648,-0.436358206,1,0,0,1,0,0,1,0,1,0,0
CUST004714,0.2392026347,-0.209444732,-0.692679779,8,1,-0.406750293,-0.977302758,0,-0.359394964,48,-0.408710175,760,0,-0.264638673,0.3051434822,-0.001674167,0.9081343029,0,1,0,0,0,0,1,-0.260427973,0.4760661638,1,0,0,0,0,0,1,0,0,0,1
CUST004715,1.0809150173,0.3174286955,-0.247148776,4,7,-0.406750293,-0.108714515,0,0.2605649612,48,-0.204196843,654,0,0.124583789,0.7941549878,0.5528605021,0.1247711665,0,1,0,0,0,0,1,-0.344885205,0.159288511,1,0,0,0,0,0,0,0,1,0,0
CUST004717,-0.265824795,1.7224245026,0.5548070277,8,3,-0.406750293,-1.172424733,0,1.272078523,36,1.0018980475,759,0,0.7665840218,1.0665800826,2.0316196185,0.9007440847,0,1,0,0,0,0,1,-0.546026889,0.4760661638,1,0,0,1,0,0,0,0,1,0,0
CUST004718,-1.612564607,-0.911942636,-0.514467378,5,1,-0.406750293,0.5547907215,0,-0.310450759,36,0.0858952124,688,0,0.0571617805,0.0957954194,-0.741053725,0.3760385876,0,1,0,0,0,0,1,-0.396785632,0.159288511,1,0,0,1,0,0,1,0,0,0,1
CUST004720,-1.191708416,-0.560693684,-0.781785979,6,1,-0.406750293,-0.282130205,0,-0.21256235,36,0.6009233146,682,0,0.7317119152,0.935927231,-0.741053725,0.331697278,0,1,0,0,0,0,1,-0.490559004,0.159288511,0,0,0,0,1,0,0,1,1,0,0
CUST004722,-0.770852224,-0.033820256,-1.494635583,4,1,-0.406750293,1.6984390803,0,-0.946725419,36,0.6780420711,669,1,0.8932549133,0.9264757482,-0.99983657,0.2356244405,0,1,0,0,0,0,1,-0.499589129,0.159288511,0,0,1,0,1,0,0,0,1,0,0
CUST004723,1.2492574938,-1.087567111,0.6884663284,3,1,-0.406750293,0.1754363193,0,-0.653060191,36,-1.521642475,678,0,-1.156699172,-1.264167951,-0.925898614,0.3021364049,0,0,0,0,0,0,0,0.8384386413,0.159288511,1,0,0,0,0,1,0,0,0,0,1
CUST004724,-0.349996033,0.8443021232,0.6884663284,5,3,-0.406750293,0.4008661558,0,-0.767263335,36,-1.070196352,731,1,-1.266217507,-1.392813134,1.1073951707,0.6938179732,0,0,0,0,0,0,0,0.8150982159,0.5166569177,1,0,0,0,1,0,0,1,0,1,0
CUST004725,-0.855023463,-0.209444732,0.3320415266,6,2,-0.406750293,-0.814744314,0,-0.685689661,36,-0.998633192,721,0,-1.124248904,-1.205039109,-0.001674167,0.6199157905,0,1,0,0,0,0,1,0.437065383,0.5166569177,1,0,0,0,0,0,1,0,0,1,0
CUST004727,-0.602509748,-1.087567111,-1.628294884,5,5,-0.406750293,1.0661248686,1,-1.126187502,48,-0.2541351,503,1,-0.606385829,-0.363651665,-1.221650438,-2.099684532,0,1,1,0,1,0,3,-0.24168584,-0.974367113,0,0,1,0,0,0,0,1,0,0,1
CUST004728,-0.097482318,1.7224245026,-0.113489476,5,2,-0.406750293,-0.66187485,0,-0.750948601,48,-1.350631983,734,0,-1.197470984,-1.135522767,2.0316196185,0.715988628,0,0,0,0,0,0,0,0.8289047407,0.5166569177,1,0,0,1,0,0,1,0,1,0,0
CUST004729,1.3334287321,2.0736734543,-1.539188683,3,3,-0.406750293,2.6411894348,0,-1.142502237,48,-0.677050144,598,1,-1.291226311,-1.356057368,-0.556208835,-0.289081057,0,1,1,0,0,0,2,0.5495982984,-0.436358206,0,0,1,0,0,0,0,0,0,0,0
CUST004730,-0.51833851,0.1418042197,1.7131876337,1,3,-0.406750293,-0.421708051,0,0.9294690908,36,0.6572412349,706,0,-0.245591598,-0.189658458,0.0352948113,0.5090625165,0,1,0,0,0,0,1,-0.516554703,0.5166569177,0,1,0,0,1,0,1,0,0,0,0
CUST004733,0.996743779,1.5468000267,1.178550431,4,2,-0.406750293,0.3429615005,0,-0.392024433,36,-1.001261985,716,0,-1.026147634,-1.119406777,1.8467747289,0.5829646991,0,1,0,0,0,0,1,0.3003034596,0.5166569177,1,0,0,1,0,0,0,0,0,0,0
CUST004734,-0.434167271,-0.911942636,1.00033803,5,6,-0.406750293,-1.636669219,0,0.9947280303,36,-0.123401885,722,0,0.1061726297,0.3115095915,-0.741053725,0.6273060087,0,1,0,0,0,0,1,-0.358968052,0.5166569177,1,0,0,1,0,0,1,0,0,0,0
CUST004735,-2.033420798,-1.263191587,0.599360128,0,3,0.9975663786,1.0420529014,0,1.8430942434,24,2.7873639344,587,0,3.0306814182,1.6784139151,-1.110743504,-1.109395284,1,1,1,0,0,1,3,-0.639138314,-0.436358206,1,0,0,1,0,0,1,0,0,0,1
CUST004736,0.8284013025,1.5468000267,1.9359531349,6,6,-0.406750293,-0.201833367,0,-0.963040154,48,-1.339862369,754,0,-1.565481523,-1.694927608,1.8467747289,0.8637929933,0,0,0,0,0,0,0,5.2968824499,0.4760661638,1,0,0,0,0,1,0,1,0,1,0
CUST004737,-1.612564607,-1.263191587,-0.603573578,5,1,-0.406750293,0.8612703288,0,-0.457283373,48,-0.57888012,678,0,-0.433098915,-0.105626182,-1.110743504,0.3021364049,0,1,0,0,0,1,2,-0.185076655,0.159288511,1,0,0,0,0,0,0,0,0,0,1
CUST004738,-1.275879654,0.3174286955,0.3765946268,4,3,0.9975663786,1.158479475,0,-1.011984358,48,-1.387895368,601,0,-1.508521708,-1.641110069,0.5528605021,-1.005932229,1,0,1,0,0,0,1,3.3843744831,-0.436358206,1,0,0,1,0,0,1,0,0,0,1
CUST004739,-0.181653557,2.0736734543,-0.737232879,5,1,-0.406750293,-1.150564094,0,0.0811028777,24,2.1066823074,718,1,2.5479631378,1.6211597399,0.9225502812,0.5977451357,0,1,0,0,0,0,1,-0.60357154,0.5166569177,0,0,0,0,0,0,0,0,0,0,0
CUST004740,-0.097482318,1.5468000267,-1.182763881,9,5,-0.406750293,-0.216392363,0,-1.142502237,36,-1.390012705,699,1,-1.528916248,-1.686859268,-0.038643144,0.4573309886,0,0,0,0,0,0,0,3.9397508158,0.159288511,0,0,0,0,0,0,1,0,0,0,0
CUST004741,0.2392026347,0.8443021232,1.579528333,4,2,-0.406750293,0.1355014056,0,-0.261506555,48,-0.82879443,712,0,-1.156343086,-1.101250498,1.1073951707,0.5534038261,0,1,0,0,0,0,1,0.3820105458,0.5166569177,1,0,0,0,0,1,1,0,1,0,0
CUST004742,-0.434167271,-0.560693684,-1.00455148,4,1,-0.406750293,1.5850368035,0,-0.506227578,24,1.3769764265,678,1,1.6265144812,0.6907793938,-0.741053725,0.3021364049,0,1,0,0,0,0,1,-0.565306767,0.159288511,0,0,0,0,0,0,0,1,1,0,0
CUST004743,0.4917163495,1.1955510749,-0.291701877,7,1,-0.406750293,-1.018269698,0,-0.261506555,36,0.0548432327,756,0,-0.21302487,-0.115550239,1.4770849498,0.8785734299,0,1,0,0,0,0,1,-0.375612847,0.4760661638,1,0,0,1,0,0,1,0,0,1,0
CUST004744,-1.865078322,-1.087567111,-0.87089218,2,5,-0.406750293,1.7058978407,0,-0.082044471,36,1.8242188371,592,0,1.5594546765,1.6472756795,-0.925898614,-0.333422366,0,1,1,0,0,0,2,-0.614149007,-0.436358206,1,0,0,0,0,0,1,0,0,0,0
CUST004747,1.8384561616,0.1418042197,0.3765946268,5,1,-0.406750293,0.1137689825,1,-0.963040154,24,-0.91297867,581,1,-1.328038143,-1.577765025,0.0352948113,-1.523247507,0,1,1,0,1,0,3,0.8915855812,-0.436358206,0,1,0,0,0,1,0,1,0,0,1
CUST004750,1.0809150173,-0.033820256,0.9112318296,4,1,0.9975663786,2.0436179924,0,-0.489912843,48,-1.330614091,536,1,-1.104352631,-1.145801922,-0.1125811,-1.486296416,1,0,1,0,0,0,1,0.6034559445,-0.974367113,0,1,0,1,0,0,0,0,0,0,0
CUST004751,1.1650862555,1.7224245026,-0.158042576,7,5,-0.406750293,-1.045764173,0,0.782636477,24,1.9055691921,761,0,2.4723507276,1.5502736183,2.0316196185,0.9155245212,0,1,0,0,0,0,1,-0.58952223,0.4760661638,1,0,0,1,0,0,0,1,0,0,0
CUST004752,0.1550313964,-0.911942636,0.1092760254,5,4,-0.406750293,-0.348902042,0,0.3258239007,24,0.6415996246,780,0,1.0864042941,0.3746013575,-0.741053725,1.0559386683,0,1,0,0,0,0,1,-0.49319001,0.4760661638,1,0,0,0,0,0,1,0,0,0,0
CUST004754,-1.444222131,-0.73631816,-0.781785979,5,4,0.2954080427,-1.343636681,0,-0.963040154,36,-1.446207388,648,0,-1.146386327,-1.237913832,-0.556208835,-0.289081057,1,0,0,0,0,0,0,0.7640596027,-0.436358206,1,0,0,0,0,0,1,0,1,0,0
CUST004755,2.0909698764,1.8980489785,-0.336254977,9,6,-0.406750293,-0.252542393,0,-1.077243298,48,-1.847737715,726,0,-1.542295943,-1.660181696,0.1092327672,0.6568668818,0,0,0,0,0,0,0,5.593079913,0.5166569177,0,0,0,0,1,0,0,0,1,0,0
CUST004756,0.4075451112,1.7224245026,-0.380808077,5,1,-0.406750293,1.0393491487,0,0.1789912869,36,0.9006172415,756,1,0.806166154,0.8933955581,2.0316196185,0.8785734299,0,1,0,0,0,0,1,-0.53099478,0.4760661638,1,0,0,0,0,0,0,1,0,0,1
CUST004757,0.4075451112,0.6686776473,0.0201698249,3,4,-0.406750293,-1.053175319,0,-0.098359206,36,-0.012759312,732,0,-0.262859835,-0.172804415,0.9225502812,0.7012081914,0,1,0,0,0,0,1,-0.355937175,0.5166569177,1,0,0,0,0,0,0,1,1,0,0
CUST004758,0.1550313964,2.0736734543,-0.158042576,1,3,1.6997247144,1.4754504127,0,0.7010628027,48,0.8886658651,571,0,0.9774370159,1.4085013751,2.4013093976,-1.59714969,1,1,1,0,0,0,2,-0.525661786,-0.974367113,1,0,0,1,0,0,0,1,0,0,1
CUST004759,1.2492574938,1.3711755508,0.8221256291,6,7,0.9975663786,1.4166656745,0,0.2768796961,48,-0.312208279,580,0,-0.45999746,-0.302714473,1.6619298394,-1.161126812,1,1,1,0,0,0,2,-0.253284691,-0.436358206,1,0,0,0,0,0,0,1,0,0,1
CUST004760,-1.528393369,-1.263191587,1.3567628319,3,2,-0.406750293,-0.74915433,0,-0.424653903,48,-1.032647798,721,0,-1.235717028,-1.190656417,-1.110743504,0.6199157905,0,0,0,0,0,1,1,0.6958912638,0.5166569177,1,0,0,0,1,0,0,1,0,0,0
CUST004761,0.0708601582,-1.263191587,3.4507585428,4,3,-0.406750293,-1.197271522,0,3.2787909117,48,-0.031612308,637,0,-0.1638903,0.4833152707,-1.147712482,-0.000862544,0,1,0,0,0,1,2,-0.359327379,-0.436358206,0,1,0,0,1,0,0,0,0,0,0
CUST004762,0.996743779,0.6686776473,-0.425361177,9,6,-0.406750293,-0.759291243,0,-1.044613828,36,-0.904865046,758,0,-1.439754527,-1.578493129,0.9225502812,0.8933538664,0,1,0,0,0,0,1,1.5362184041,0.4760661638,1,0,0,1,0,0,1,0,0,0,1
CUST004763,-0.770852224,-0.560693684,3.1388868411,6,6,-0.406750293,-0.429230922,0,3.735603488,36,0.7217736694,731,0,0.6784421889,0.8882362624,-0.371363946,0.6938179732,0,1,0,0,0,0,1,-0.508403019,0.5166569177,1,0,0,0,0,1,0,1,0,0,0
CUST004768,1.3334287321,-0.033820256,-0.158042576,5,2,-0.406750293,-1.160983224,0,-0.78357807,36,-1.093946285,665,1,-1.10309869,-1.171753451,0.183170723,0.2060635675,0,0,0,0,0,0,0,0.4600511503,0.159288511,1,0,0,1,0,0,1,0,1,0,0
CUST004769,0.9125725408,-1.438816063,0.7330194286,3,1,-0.406750293,-0.266552724,0,0.3421386356,36,0.1306373392,672,0,-0.224470102,-0.174192395,-1.295588393,0.2577950953,0,1,0,0,0,1,2,-0.392597365,0.159288511,1,0,0,1,0,0,0,1,0,1,0
