customer_id,num_late_payments,debt_to_income_ratio,credit_score,default_flag,pd_logistic,credit_risk_score,risk_grade,recommendation,interest_rate
CUST004331,-0.412314653,-0.392196946,739,0,0.1600949061,810,A,Approve,5.00%
CUST004332,-0.412314653,-0.538313758,653,0,0.2088180448,798,A,Approve,5.00%
CUST004334,-0.412314653,2.1452755099,646,1,0.2132284197,797,A,Approve,5.00%
CUST004335,-0.412314653,-1.40014976,716,0,0.0853873607,829,A,Approve,5.00%
CUST004336,-0.412314653,2.3342724943,761,0,0.1492140593,813,A,Approve,5.00%
CUST004338,-0.412314653,0.69055033,706,1,0.1776081474,806,A,Approve,5.00%
CUST004340,-0.412314653,-1.033756679,669,1,0.100341463,825,A,Approve,5.00%
CUST004342,-0.412314653,0.6611901435,664,1,0.2020238465,799,A,Approve,5.00%
CUST004343,-0.412314653,0.669039286,712,0,0.1743158239,806,A,Approve,5.00%
CUST004346,7.4442130095,0.5381585756,355,1,0.5040214364,724,B,Approve,7.00%
CUST004348,1.016144922,-0.345142545,618,0,0.3137554003,772,A,Approve,5.00%
CUST004349,0.3019151345,1.1365368423,747,0,0.1984454428,800,A,Approve,5.00%
CUST004350,-0.412314653,-0.311987794,699,0,0.1815105744,805,A,Approve,5.00%
CUST004351,-0.412314653,-1.069470696,689,0,0.0937125801,827,A,Approve,5.00%
CUST004353,-0.412314653,-0.867032501,702,0,0.179829992,805,A,Approve,5.00%
CUST004354,-0.412314653,1.0077161884,709,0,0.1759559296,806,A,Approve,5.00%
CUST004355,-0.412314653,-0.251786671,670,0,0.1983881096,800,A,Approve,5.00%
CUST004357,-0.412314653,0.8415309693,698,0,0.1820734779,804,A,Approve,5.00%
CUST004358,-0.412314653,1.7432733222,690,1,0.186625597,803,A,Approve,5.00%
CUST004365,1.7303747095,1.6277735221,611,0,0.3147569644,771,A,Approve,5.00%
CUST004366,-0.412314653,0.6194628463,613,1,0.4718407156,732,B,Approve,7.00%
CUST004367,1.016144922,-0.930024427,684,0,0.2351483276,791,A,Approve,5.00%
CUST004368,-0.412314653,-1.223970151,630,0,0.1302477755,817,A,Approve,5.00%
CUST004369,0.3019151345,-0.93276841,714,0,0.2452555226,789,A,Approve,5.00%
CUST004370,-0.412314653,-1.271358629,701,1,0.0899261709,828,A,Approve,5.00%
CUST004371,0.3019151345,-0.219052225,724,0,0.2126545815,797,A,Approve,5.00%
CUST004372,-0.412314653,-0.391622412,722,0,0.1689359109,808,A,Approve,5.00%
CUST004374,0.3019151345,-1.343993499,697,0,0.1346371627,816,A,Approve,5.00%
CUST004375,-0.412314653,-0.200532158,685,0,0.1895149277,803,A,Approve,5.00%
CUST004376,-0.412314653,-1.337446103,714,1,0.0859803125,829,A,Approve,5.00%
CUST004377,-0.412314653,-0.163143652,735,0,0.1621408581,809,A,Approve,5.00%
CUST004378,-0.412314653,-0.289230947,710,0,0.1754078833,806,A,Approve,5.00%
CUST004379,1.016144922,0.2326812376,662,0,0.2790591136,780,A,Approve,5.00%
CUST004380,-0.412314653,0.6635798347,670,0,0.1983881096,800,A,Approve,5.00%
CUST004381,-0.412314653,-1.009165405,649,0,0.1073836895,823,A,Approve,5.00%
CUST004383,0.3019151345,-1.473278458,668,1,0.1303470724,817,A,Approve,5.00%
CUST004384,-0.412314653,1.91588697,729,0,0.165249253,809,A,Approve,5.00%
CUST004385,-0.412314653,-1.117553888,701,0,0.0899261709,828,A,Approve,5.00%
CUST004387,-0.412314653,0.3801313287,733,0,0.1631717167,809,A,Approve,5.00%
CUST004391,0.3019151345,-0.93937389,660,0,0.2850146108,779,A,Approve,5.00%
CUST004392,1.016144922,0.0749393633,622,0,0.2799250637,780,A,Approve,5.00%
CUST004393,-0.412314653,0.354702241,709,0,0.1759559296,806,A,Approve,5.00%
CUST004394,-0.412314653,0.8384572647,680,0,0.3744001404,756,A,Approve,5.00%
CUST004395,-0.412314653,-0.096463733,712,0,0.1743158239,806,A,Approve,5.00%
CUST004398,-0.412314653,2.4655374411,675,0,0.195396113,801,A,Approve,5.00%
CUST004400,-0.412314653,0.6546693298,654,1,0.2334783276,792,A,Approve,5.00%
CUST004402,-0.412314653,-0.107514075,722,0,0.1689359109,808,A,Approve,5.00%
CUST004406,-0.412314653,-0.141821839,655,0,0.2075703397,798,A,Approve,5.00%
CUST004408,1.7303747095,-1.365738905,598,0,0.1780526427,805,A,Approve,5.00%
CUST004409,-0.412314653,0.1627968336,781,0,0.1398584161,815,A,Approve,5.00%
CUST004410,-0.412314653,-0.973621351,654,0,0.2081935033,798,A,Approve,5.00%
CUST004412,1.7303747095,-0.660315815,561,0,0.3569209439,761,A,Approve,5.00%
CUST004413,-0.412314653,-0.241317232,643,0,0.2410108657,790,A,Approve,5.00%
CUST004419,0.3019151345,0.6691232873,651,0,0.2625537192,784,A,Approve,5.00%
CUST004420,-0.412314653,0.132951461,741,0,0.1590797905,810,A,Approve,5.00%
CUST004421,-0.412314653,-1.325835825,732,0,0.0807757912,830,A,Approve,5.00%
CUST004422,-0.412314653,-0.086794774,605,0,0.2682855026,783,A,Approve,5.00%
CUST004424,-0.412314653,0.211134679,695,0,0.1837703287,804,A,Approve,5.00%
CUST004425,-0.412314653,-0.817231316,693,0,0.2081084914,798,A,Approve,5.00%
CUST004426,-0.412314653,-0.568740733,627,1,0.2522599609,787,A,Approve,5.00%
CUST004428,-0.412314653,-1.266747338,612,0,0.1381607652,815,A,Approve,5.00%
CUST004429,1.016144922,0.7529375594,646,0,0.4713311475,732,B,Approve,7.00%
CUST004430,-0.412314653,-0.848198132,674,0,0.1959917671,801,A,Approve,5.00%
CUST004431,-0.412314653,-1.241890726,684,0,0.0953320324,826,A,Approve,5.00%
CUST004432,-0.412314653,0.7772206071,774,0,0.1430757037,814,A,Approve,5.00%
CUST004435,-0.412314653,0.4189346832,735,0,0.1621408581,809,A,Approve,5.00%
CUST004436,-0.412314653,-1.631075476,739,0,0.078830544,830,A,Approve,5.00%
CUST004437,-0.412314653,-0.700228081,641,1,0.216420027,796,A,Approve,5.00%
CUST004439,-0.412314653,0.6670227575,792,0,0.1349252868,816,A,Approve,5.00%
CUST004440,-0.412314653,-0.261895442,669,0,0.3842003341,754,A,Approve,5.00%
CUST004442,-0.412314653,1.3818992641,632,0,0.2222516797,794,A,Approve,5.00%
CUST004443,-0.412314653,0.0948194579,589,0,0.2803374287,780,A,Approve,5.00%
CUST004444,1.016144922,0.4202541161,684,1,0.2351483276,791,A,Approve,5.00%
CUST004445,-0.412314653,0.198386776,646,1,0.4408677048,740,B,Approve,7.00%
CUST004446,-0.412314653,0.0459240433,670,0,0.1983881096,800,A,Approve,5.00%
CUST004448,-0.412314653,-0.184795246,714,1,0.1953150376,801,A,Approve,5.00%
CUST004449,-0.412314653,2.8697672077,775,0,0.142612345,814,A,Approve,5.00%
CUST004452,-0.412314653,-0.310791851,666,0,0.2008064339,800,A,Approve,5.00%
CUST004453,-0.412314653,0.0636589076,702,0,0.179829992,805,A,Approve,5.00%
CUST004454,-0.412314653,0.0302074044,655,0,0.2075703397,798,A,Approve,5.00%
CUST004456,-0.412314653,0.1050470858,700,0,0.1809490261,805,A,Approve,5.00%
CUST004457,-0.412314653,0.1532400337,740,0,0.1595866944,810,A,Approve,5.00%
CUST004460,-0.412314653,-0.825238317,633,0,0.3678053909,758,A,Approve,5.00%
CUST004461,-0.412314653,0.1950687643,740,0,0.1595866944,810,A,Approve,5.00%
CUST004462,-0.412314653,-0.380487796,615,0,0.2609218809,785,A,Approve,5.00%
CUST004463,2.444604497,0.1701453146,676,1,0.2327448781,792,A,Approve,5.00%
CUST004464,4.5872938595,-0.897826547,518,0,0.3743975434,756,A,Approve,5.00%
CUST004465,-0.412314653,1.4104878621,740,1,0.1595866944,810,A,Approve,5.00%
CUST004466,-0.412314653,-0.504361605,673,0,0.1965887934,801,A,Approve,5.00%
CUST004467,-0.412314653,-1.178649576,739,0,0.0901940313,827,A,Approve,5.00%
CUST004468,1.016144922,0.6658648222,670,0,0.2448105518,789,A,Approve,5.00%
CUST004470,-0.412314653,-0.5687197,709,0,0.1759559296,806,A,Approve,5.00%
CUST004471,-0.412314653,0.6453398788,575,0,0.3224070938,769,A,Approve,5.00%
CUST004472,-0.412314653,1.127700146,756,0,0.1516321633,812,A,Approve,5.00%
CUST004473,1.016144922,1.2064902054,565,0,0.3929395801,752,A,Approve,5.00%
CUST004474,-0.412314653,0.4439764438,762,0,0.1487342717,813,A,Approve,5.00%
CUST004476,-0.412314653,-0.051921388,755,0,0.1521196285,812,A,Approve,5.00%
CUST004478,-0.412314653,0.8842134687,728,0,0.1657719403,809,A,Approve,5.00%
CUST004479,-0.412314653,0.6954391421,642,1,0.2157789501,796,A,Approve,5.00%
CUST004481,0.3019151345,-1.265033388,721,1,0.1092459974,823,A,Approve,5.00%
CUST004483,-0.412314653,1.0338691222,676,0,0.2189099033,795,A,Approve,5.00%
CUST004484,-0.412314653,0.459337341,611,1,0.2638515785,784,A,Approve,5.00%
CUST004485,-0.412314653,3.2476260907,652,1,0.2094439642,798,A,Approve,5.00%
CUST004486,-0.412314653,-0.202768515,706,0,0.1776081474,806,A,Approve,5.00%
CUST004488,-0.412314653,1.0469728275,382,0,0.8443070011,639,D,Decline,12.00%
CUST004489,-0.412314653,1.2434999132,665,0,0.2014144524,800,A,Approve,5.00%
CUST004490,-0.412314653,-0.014333944,742,0,0.1585741929,810,A,Approve,5.00%
CUST004492,-0.412314653,-0.498406626,642,0,0.4086427329,748,B,Approve,7.00%
CUST004493,-0.412314653,0.034469129,668,1,0.2241306238,794,A,Approve,5.00%
CUST004494,-0.412314653,0.1560176227,697,1,0.1826377375,804,A,Approve,5.00%
CUST004495,-0.412314653,0.0430678744,661,0,0.2038602856,799,A,Approve,5.00%
CUST004499,-0.412314653,-0.485928268,632,1,0.2222516797,794,A,Approve,5.00%
CUST004501,-0.412314653,-0.041903818,709,0,0.1759559296,806,A,Approve,5.00%
CUST004502,-0.412314653,0.3711858036,712,0,0.1743158239,806,A,Approve,5.00%
CUST004503,-0.412314653,-0.039732037,674,0,0.1959917671,801,A,Approve,5.00%
CUST004504,-0.412314653,0.1820239009,670,0,0.1983881096,800,A,Approve,5.00%
CUST004505,-0.412314653,0.6914423702,684,1,0.1900968892,802,A,Approve,5.00%
CUST004506,-0.412314653,0.3950286805,676,0,0.1948018305,801,A,Approve,5.00%
CUST004507,-0.412314653,-0.371116186,684,1,0.1900968892,802,A,Approve,5.00%
CUST004508,-0.412314653,-0.514377929,746,0,0.1565648365,811,A,Approve,5.00%
CUST004509,-0.412314653,-0.489253801,668,0,0.2241306238,794,A,Approve,5.00%
CUST004510,-0.412314653,0.2510583417,733,0,0.1631717167,809,A,Approve,5.00%
CUST004512,0.3019151345,0.4067809715,571,0,0.3582630256,760,A,Approve,5.00%
CUST004513,-0.412314653,-0.64816604,793,0,0.1344841812,816,A,Approve,5.00%
CUST004516,1.016144922,1.7834743386,678,0,0.239256673,790,A,Approve,5.00%
CUST004518,-0.412314653,0.0305608832,625,0,0.2268644257,793,A,Approve,5.00%
CUST004519,-0.412314653,-1.072193751,708,0,0.0877816071,828,A,Approve,5.00%
CUST004520,-0.412314653,1.0256738832,745,0,0.1570652234,811,A,Approve,5.00%
CUST004521,-0.412314653,0.6547370142,705,0,0.178161583,805,A,Approve,5.00%
CUST004522,-0.412314653,3.2112860468,657,0,0.2063281456,798,A,Approve,5.00%
CUST004524,-0.412314653,1.6789177055,679,0,0.2169748403,796,A,Approve,5.00%
CUST004528,-0.412314653,-0.968240611,628,0,0.2248792922,794,A,Approve,5.00%
CUST004529,-0.412314653,-0.805320986,626,0,0.3739864182,757,A,Approve,5.00%
CUST004530,-0.412314653,-1.002461903,657,0,0.1045160521,824,A,Approve,5.00%
CUST004531,1.7303747095,0.1509818548,621,1,0.2762995363,781,A,Approve,5.00%
CUST004532,-0.412314653,-0.375597099,821,1,0.122620872,819,A,Approve,5.00%
CUST004535,-0.412314653,-0.78758172,674,0,0.220206829,795,A,Approve,5.00%
CUST004536,-0.412314653,-0.893608783,587,0,0.2818669526,780,A,Approve,5.00%
CUST004537,-0.412314653,0.692262321,700,0,0.1809490261,805,A,Approve,5.00%
CUST004538,-0.412314653,-1.268921881,675,0,0.0983102136,825,A,Approve,5.00%
CUST004539,-0.412314653,1.4401730004,747,0,0.1560657486,811,A,Approve,5.00%
CUST004540,-0.412314653,0.7121287098,727,1,0.1662959517,808,A,Approve,5.00%
CUST004541,-0.412314653,1.231347755,693,0,0.1849083545,804,A,Approve,5.00%
CUST004542,-0.412314653,1.9671544777,811,0,0.1267507946,818,A,Approve,5.00%
CUST004543,-0.412314653,-1.065618198,756,0,0.0742835757,831,A,Approve,5.00%
CUST004544,-0.412314653,-1.224484229,694,0,0.1051780035,824,A,Approve,5.00%
CUST004545,0.3019151345,1.0830829273,650,0,0.2927888081,777,A,Approve,5.00%
CUST004547,-0.412314653,-0.431171447,648,0,0.2119614222,797,A,Approve,5.00%
CUST004548,-0.412314653,-0.21108414,631,0,0.222906521,794,A,Approve,5.00%
CUST004551,-0.412314653,0.8297432011,773,0,0.1435403158,814,A,Approve,5.00%
CUST004553,-0.412314653,-0.710144427,685,0,0.1895149277,803,A,Approve,5.00%
CUST004554,-0.412314653,-0.924716279,619,0,0.2871544098,778,A,Approve,5.00%
CUST004557,2.444604497,-0.14889123,541,1,0.4042390023,749,B,Approve,7.00%
CUST004558,-0.412314653,0.1002947572,697,1,0.2056248539,799,A,Approve,5.00%
CUST004559,-0.412314653,0.6485017715,680,1,0.1924384076,802,A,Approve,5.00%
CUST004561,-0.412314653,-0.898028351,734,1,0.1626556294,809,A,Approve,5.00%
CUST004564,-0.412314653,0.0528917256,681,0,0.1918509759,802,A,Approve,5.00%
CUST004565,1.7303747095,0.7131116568,584,0,0.3372006198,766,A,Approve,5.00%
CUST004566,-0.412314653,-1.518098445,633,0,0.1289670417,818,A,Approve,5.00%
CUST004567,-0.412314653,0.3452955168,709,0,0.3490692107,763,A,Approve,5.00%
CUST004568,-0.412314653,-1.323498516,673,0,0.1128956709,822,A,Approve,5.00%
CUST004569,-0.412314653,0.595064252,631,0,0.222906521,794,A,Approve,5.00%
CUST004570,1.7303747095,-0.326826097,564,0,0.6148691169,696,C,Review,9.00%
CUST004571,-0.412314653,0.269655686,761,0,0.1492140593,813,A,Approve,5.00%
CUST004575,-0.412314653,-1.334006978,695,0,0.0918018288,827,A,Approve,5.00%
CUST004578,-0.412314653,-0.10363399,727,0,0.1662959517,808,A,Approve,5.00%
CUST004579,0.3019151345,-0.924617502,635,0,0.2744447365,781,A,Approve,5.00%
CUST004580,-0.412314653,-0.370003514,600,0,0.2720162849,782,A,Approve,5.00%
CUST004581,3.873064072,-1.485681699,574,0,0.2046915827,799,A,Approve,5.00%
CUST004582,-0.412314653,0.8474121805,737,0,0.1611152582,810,A,Approve,5.00%
CUST004583,0.3019151345,-0.924465246,660,0,0.2560126765,786,A,Approve,5.00%
CUST004585,-0.412314653,1.8523003547,730,1,0.1647278882,809,A,Approve,5.00%
CUST004586,-0.412314653,-0.658727782,698,0,0.1820734779,804,A,Approve,5.00%
CUST004587,-0.412314653,0.2249541285,717,0,0.1935368639,802,A,Approve,5.00%
CUST004588,1.016144922,-0.841640452,685,0,0.2344683742,791,A,Approve,5.00%
CUST004590,-0.412314653,-1.318996091,674,0,0.0986461923,825,A,Approve,5.00%
CUST004591,-0.412314653,-0.890598782,683,0,0.1906802173,802,A,Approve,5.00%
CUST004592,-0.412314653,1.2655786667,767,0,0.1463544085,813,A,Approve,5.00%
CUST004593,-0.412314653,0.9665684871,658,1,0.2057091148,799,A,Approve,5.00%
CUST004597,-0.412314653,-0.764642581,700,1,0.1809490261,805,A,Approve,5.00%
CUST004600,0.3019151345,0.7895155268,630,0,0.2782286012,780,A,Approve,5.00%
CUST004601,-0.412314653,1.5779748454,658,0,0.2307801544,792,A,Approve,5.00%
CUST004602,-0.412314653,-0.925355868,691,1,0.1860518213,803,A,Approve,5.00%
CUST004603,-0.412314653,-0.648242875,702,1,0.3551122373,761,A,Approve,5.00%
CUST004604,-0.412314653,-0.929958018,746,0,0.1565648365,811,A,Approve,5.00%
CUST004605,-0.412314653,0.4957677857,687,0,0.2118752834,797,A,Approve,5.00%
CUST004606,-0.412314653,0.84101183,665,1,0.2014144524,800,A,Approve,5.00%
CUST004611,-0.412314653,-1.19131505,694,0,0.0921178371,827,A,Approve,5.00%
CUST004612,-0.412314653,-1.637111296,690,1,0.0933916638,827,A,Approve,5.00%
CUST004613,-0.412314653,-0.192640838,691,0,0.1860518213,803,A,Approve,5.00%
CUST004614,-0.412314653,-0.659180794,788,0,0.1367019333,816,A,Approve,5.00%
CUST004616,-0.412314653,0.5383238158,657,0,0.2063281456,798,A,Approve,5.00%
CUST004617,-0.412314653,-0.293470138,710,0,0.1754078833,806,A,Approve,5.00%
CUST004618,1.7303747095,0.9269836256,700,0,0.2206540916,795,A,Approve,5.00%
CUST004619,0.3019151345,-0.722771761,691,0,0.2343134605,791,A,Approve,5.00%
CUST004621,-0.412314653,0.4124284265,624,0,0.2275288819,793,A,Approve,5.00%
CUST004622,3.873064072,1.2364502606,561,1,0.3420251214,764,A,Approve,5.00%
CUST004624,-0.412314653,-1.008783296,844,0,0.054387205,836,A,Approve,5.00%
CUST004625,1.016144922,0.7178120163,602,0,0.3269372722,768,A,Approve,5.00%
CUST004627,-0.412314653,1.2034441909,688,0,0.1877772367,803,A,Approve,5.00%
CUST004629,-0.412314653,1.0345229448,478,1,0.79039844,652,C,Review,9.00%
CUST004630,-0.412314653,0.2002710698,727,1,0.1876985851,803,A,Approve,5.00%
CUST004631,-0.412314653,2.7340414595,758,1,0.1506610821,812,A,Approve,5.00%
CUST004632,0.3019151345,0.8143050086,715,1,0.2184130523,795,A,Approve,5.00%
CUST004633,-0.412314653,-0.515198381,680,1,0.1924384076,802,A,Approve,5.00%
CUST004634,-0.412314653,0.6852467368,742,0,0.1585741929,810,A,Approve,5.00%
CUST004635,-0.412314653,-0.496020284,687,1,0.1883551021,803,A,Approve,5.00%
CUST004637,-0.412314653,0.0838803841,635,0,0.2202954083,795,A,Approve,5.00%
CUST004639,-0.412314653,-1.742840628,713,0,0.0862781852,828,A,Approve,5.00%
CUST004641,-0.412314653,1.1762173871,739,0,0.1600949061,810,A,Approve,5.00%
CUST004642,-0.412314653,0.3958531665,768,0,0.1458822392,814,A,Approve,5.00%
CUST004643,-0.412314653,-0.251554149,562,0,0.468572397,733,B,Approve,7.00%
CUST004644,-0.412314653,-1.195067649,679,0,0.0969764758,826,A,Approve,5.00%
CUST004645,0.3019151345,-0.088773452,690,0,0.2349931026,791,A,Approve,5.00%
CUST004646,-0.412314653,-0.453222901,692,0,0.1854794073,804,A,Approve,5.00%
CUST004647,-0.412314653,-0.311761851,704,0,0.1787163683,805,A,Approve,5.00%
CUST004648,-0.412314653,1.8534049275,639,1,0.217706313,796,A,Approve,5.00%
CUST004650,-0.412314653,-1.651852479,750,0,0.0758601607,831,A,Approve,5.00%
CUST004652,-0.412314653,0.1776839736,590,0,0.2795745696,780,A,Approve,5.00%
CUST004653,-0.412314653,-1.551010721,693,0,0.0924348225,827,A,Approve,5.00%
CUST004654,0.3019151345,0.7179764152,675,0,0.2453510076,789,A,Approve,5.00%
CUST004655,-0.412314653,-0.539370269,714,0,0.1732291351,807,A,Approve,5.00%
CUST004656,-0.412314653,-0.674818772,801,0,0.1309990464,817,A,Approve,5.00%
CUST004659,-0.412314653,-0.888136306,697,0,0.1826377375,804,A,Approve,5.00%
CUST004660,-0.412314653,-0.930733225,650,0,0.23619836,791,A,Approve,5.00%
CUST004661,-0.412314653,0.7162156108,656,0,0.2069485538,798,A,Approve,5.00%
CUST004663,-0.412314653,0.4821104232,578,1,0.2888121345,778,A,Approve,5.00%
CUST004665,-0.412314653,-0.56839522,762,0,0.1487342717,813,A,Approve,5.00%
CUST004666,-0.412314653,0.103158222,607,1,0.2668022966,783,A,Approve,5.00%
CUST004667,3.1588342845,2.1167195193,481,0,0.4183164365,745,B,Approve,7.00%
CUST004668,-0.412314653,-0.674430883,671,0,0.1977869642,801,A,Approve,5.00%
CUST004669,-0.412314653,0.4492559998,748,0,0.1555679582,811,A,Approve,5.00%
CUST004670,1.7303747095,0.3000161144,684,0,0.4303431727,742,B,Approve,7.00%
CUST004671,0.3019151345,-1.200256391,638,0,0.1437653671,814,A,Approve,5.00%
CUST004672,-0.412314653,0.6538242309,666,0,0.2008064339,800,A,Approve,5.00%
CUST004673,-0.412314653,0.1651644836,747,0,0.1764303659,806,A,Approve,5.00%
CUST004674,0.3019151345,0.1435577213,628,0,0.2797510919,780,A,Approve,5.00%
CUST004675,-0.412314653,-1.541485416,674,0,0.0986461923,825,A,Approve,5.00%
CUST004676,-0.412314653,-0.739329189,642,1,0.2417038019,790,A,Approve,5.00%
CUST004678,1.7303747095,-0.820250072,634,0,0.266571214,783,A,Approve,5.00%
CUST004681,0.3019151345,0.5114641019,693,0,0.2329582729,792,A,Approve,5.00%
CUST004682,2.444604497,-0.025372248,656,1,0.2465331247,788,A,Approve,5.00%
CUST004684,1.016144922,0.5832458164,660,0,0.2518744419,787,A,Approve,5.00%
CUST004685,-0.412314653,1.0008987979,695,1,0.2068639174,798,A,Approve,5.00%
CUST004686,-0.412314653,-0.96311498,734,0,0.1626556294,809,A,Approve,5.00%
CUST004687,-0.412314653,-0.62927596,753,0,0.1530984161,812,A,Approve,5.00%
CUST004688,-0.412314653,1.6560431681,731,0,0.1642078448,809,A,Approve,5.00%
CUST004690,-0.412314653,-1.072786988,735,0,0.0799368088,830,A,Approve,5.00%
CUST004691,1.7303747095,-0.913657916,596,0,0.3271272605,768,A,Approve,5.00%
CUST004692,1.016144922,0.750703369,641,0,0.2656635339,784,A,Approve,5.00%
CUST004693,-0.412314653,-0.87437461,751,0,0.1540823571,811,A,Approve,5.00%
CUST004694,-0.412314653,0.0489084743,714,1,0.1732291351,807,A,Approve,5.00%
CUST004695,-0.412314653,-0.821435026,687,0,0.1883551021,803,A,Approve,5.00%
CUST004696,-0.412314653,2.2110667738,738,0,0.1606044269,810,A,Approve,5.00%
CUST004697,1.7303747095,-0.264248299,598,0,0.5478733028,713,B,Approve,7.00%
CUST004698,3.1588342845,0.4699461638,555,1,0.3521200694,762,A,Approve,5.00%
CUST004699,1.016144922,0.3833309621,698,0,0.4227268018,744,B,Approve,7.00%
CUST004700,-0.412314653,-0.176809026,719,0,0.1705358527,807,A,Approve,5.00%
CUST004701,-0.412314653,-0.187195594,636,1,0.2196460696,795,A,Approve,5.00%
CUST004702,-0.412314653,-0.387035773,710,0,0.1754078833,806,A,Approve,5.00%
CUST004705,-0.412314653,-1.174959508,724,0,0.0830524719,829,A,Approve,5.00%
CUST004706,-0.412314653,0.2960852121,681,0,0.1918509759,802,A,Approve,5.00%
CUST004707,-0.412314653,0.3151352601,675,0,0.195396113,801,A,Approve,5.00%
CUST004710,-0.412314653,-0.73507557,742,0,0.1585741929,810,A,Approve,5.00%
CUST004711,2.444604497,-1.361133693,558,0,0.1978058552,801,A,Approve,5.00%
CUST004712,-0.412314653,0.3289736001,756,1,0.3421058211,764,A,Approve,5.00%
CUST004713,-0.412314653,0.189456613,734,0,0.1626556294,809,A,Approve,5.00%
CUST004714,-0.412314653,-0.10691352,686,0,0.1889343323,803,A,Approve,5.00%
CUST004715,-0.412314653,-0.521521182,721,0,0.1694678919,808,A,Approve,5.00%
CUST004717,-0.412314653,0.8752782737,704,0,0.1787163683,805,A,Approve,5.00%
CUST004718,-0.412314653,1.0657882381,707,0,0.1770560607,806,A,Approve,5.00%
CUST004720,-0.412314653,0.4356539777,731,0,0.1642078448,809,A,Approve,5.00%
CUST004722,3.873064072,-0.250308286,511,1,0.3857853947,754,A,Approve,5.00%
CUST004723,-0.412314653,-1.11914461,683,0,0.0956589127,826,A,Approve,5.00%
CUST004724,-0.412314653,0.0458071856,773,0,0.1435403158,814,A,Approve,5.00%
CUST004725,-0.412314653,2.4272970873,699,0,0.1815105744,805,A,Approve,5.00%
CUST004727,-0.412314653,1.7238723086,722,1,0.1689359109,808,A,Approve,5.00%
CUST004728,-0.412314653,-1.418061972,647,0,0.108111334,823,A,Approve,5.00%
CUST004729,-0.412314653,1.8520138736,664,0,0.2020238465,799,A,Approve,5.00%
CUST004730,-0.412314653,-0.754167093,769,0,0.1454113337,814,A,Approve,5.00%
CUST004733,1.7303747095,0.8792000018,540,0,0.3753620446,756,A,Approve,5.00%
CUST004734,-0.412314653,-1.553640117,663,0,0.1024099146,824,A,Approve,5.00%
CUST004735,-0.412314653,0.5629902373,544,1,0.4855646712,729,B,Approve,7.00%
CUST004736,-0.412314653,0.6681074285,696,1,0.1832033542,804,A,Approve,5.00%
CUST004737,-0.412314653,-0.387859961,673,0,0.1965887934,801,A,Approve,5.00%
CUST004738,1.016144922,-0.963081381,673,0,0.2427176833,789,A,Approve,5.00%
CUST004739,-0.412314653,-1.23600018,601,0,0.295636236,776,A,Approve,5.00%
CUST004740,0.3019151345,0.347073095,704,1,0.2256026018,794,A,Approve,5.00%
CUST004741,-0.412314653,0.2362740055,679,1,0.1930272084,802,A,Approve,5.00%
CUST004742,-0.412314653,-1.420449272,695,0,0.1048223654,824,A,Approve,5.00%
CUST004743,-0.412314653,0.4317676666,695,1,0.1837703287,804,A,Approve,5.00%
CUST004744,-0.412314653,1.0799018661,713,0,0.1737718087,807,A,Approve,5.00%
CUST004747,-0.412314653,0.3257023311,698,1,0.1820734779,804,A,Approve,5.00%
CUST004750,1.016144922,0.4360751006,623,0,0.2791628915,780,A,Approve,5.00%
CUST004751,-0.412314653,-0.689071771,702,1,0.3551122373,761,A,Approve,5.00%
CUST004752,-0.412314653,1.3752286793,694,0,0.1843386618,804,A,Approve,5.00%
CUST004754,2.444604497,1.1195755139,481,1,0.4236407505,744,B,Approve,7.00%
CUST004755,-0.412314653,0.0682918314,672,0,0.1971871922,801,A,Approve,5.00%
CUST004756,1.016144922,0.0268353524,585,1,0.5508420244,712,B,Approve,7.00%
CUST004757,-0.412314653,0.0326659548,710,0,0.1754078833,806,A,Approve,5.00%
CUST004758,-0.412314653,0.7181461001,715,0,0.1726878021,807,A,Approve,5.00%
CUST004759,1.016144922,-0.497059643,634,0,0.2708634893,782,A,Approve,5.00%
CUST004760,1.7303747095,0.4589365092,587,0,0.334667937,766,A,Approve,5.00%
CUST004761,-0.412314653,-1.195285608,730,0,0.0930282066,827,A,Approve,5.00%
CUST004762,-0.412314653,-1.110160861,701,0,0.0899261709,828,A,Approve,5.00%
CUST004763,-0.412314653,0.6146018365,675,0,0.195396113,801,A,Approve,5.00%
CUST004768,-0.412314653,0.2576599694,680,0,0.1924384076,802,A,Approve,5.00%
CUST004769,-0.412314653,-1.605153149,754,0,0.0856429738,829,A,Approve,5.00%
CUST004770,-0.412314653,2.2044339588,710,0,0.1754078833,806,A,Approve,5.00%
CUST004773,-0.412314653,0.4341101654,650,0,0.210699937,797,A,Approve,5.00%
CUST004774,1.7303747095,0.5085150399,541,0,0.3744751559,756,A,Approve,5.00%
CUST004776,-0.412314653,0.4929893039,692,0,0.1854794073,804,A,Approve,5.00%
CUST004777,-0.412314653,-1.862832898,326,0,0.7770937652,656,C,Review,9.00%
CUST004778,-0.412314653,-0.868674587,739,0,0.1600949061,810,A,Approve,5.00%
CUST004779,-0.412314653,0.3842347511,681,0,0.1918509759,802,A,Approve,5.00%
CUST004780,-0.412314653,0.6392903501,723,0,0.1684052612,808,A,Approve,5.00%
CUST004781,-0.412314653,-0.854145018,606,0,0.2973293797,776,A,Approve,5.00%
CUST004782,-0.412314653,0.548497148,687,0,0.1883551021,803,A,Approve,5.00%
