customer_id,employment_status,education,home_ownership,application_date,age,employment_years,monthly_income,annual_income,num_dependents,credit_history_years,num_credit_accounts,num_late_payments,credit_utilization,previous_defaults,loan_amount,loan_term_months,loan_purpose,interest_rate,monthly_payment,existing_monthly_debt,total_monthly_debt,debt_to_income_ratio,credit_score,default_flag,risk_rating
CUST004103,Full-time,Doctorate,Own,06OCT2024,54,1,4000,48000,1,5,1,0,27.752434426,0,143000,36,Debt Consolidation,0.0916286516,4558.2088542,1252.6933937,5810.9022478,145.2725562,720,1,Good
CUST004105,Full-time,Masters,Rent,26NOV2023,43,7,4500,54000,2,2,3,0,18.578163281,0,114000,36,Home Improvement,0.0778672449,3561.1400368,292.15135724,3853.2913941,85.628697646,723,0,Good
CUST004107,Full-time,High School,Rent,15JUN2025,42,9,2100,25200,2,2,3,3,13.977718704,0,62000,36,Other,0.1309665781,2091.9126913,484.89773016,2576.8104214,122.70525816,661,0,Fair
CUST004109,Full-time,Masters,Rent,20NOV2024,23,2,4400,52800,3,5,4,0,15.210776666,2,93000,48,Medical,0.072816165,2239.171891,646.7997647,2885.9716557,65.590264901,512,1,Very Poor
CUST004110,Self-employed,Bachelors,Own,06SEP2024,48,13,3000,36000,3,3,4,1,24.697919623,0,23000,36,Auto,0.1070468794,749.77804256,162.6369981,912.41504066,30.413834689,646,0,Poor
CUST004111,Part-time,Bachelors,Mortgage,31JAN2025,33,3,3000,36000,1,9,3,0,31.60868795,0,16000,36,Medical,0.0974130319,514.3338709,223.98175747,738.31562837,24.610520946,725,0,Good
CUST004113,Self-employed,Bachelors,Rent,26MAY2025,50,7,4000,48000,1,4,1,1,25.953225944,0,125000,36,Debt Consolidation,0.1089298389,4086.0076831,1160.6381857,5246.6458688,131.16614672,656,0,Fair
CUST004114,Full-time,Bachelors,Mortgage,22JUL2025,45,6,3200,38400,3,7,6,0,34.027659512,0,36000,36,Home Improvement,0.1010414893,1163.3798383,74.055374471,1237.4352128,38.669850399,658,0,Fair
CUST004115,Full-time,Bachelors,Own,16MAY2024,58,17,4300,51600,1,3,6,0,47.809784325,0,149000,24,Medical,0.1217146765,7025.8843696,1118.9124386,8144.7968083,189.41387926,644,0,Poor
CUST004116,Full-time,High School,Own,22DEC2023,52,7,2600,31200,2,6,3,0,6.2003048603,0,6000,24,Home Improvement,0.0593004573,265.7345754,289.99140826,555.72598366,21.374076295,768,0,Excellent
CUST004117,Full-time,High School,Mortgage,17FEB2025,53,9,2300,27600,0,5,5,0,10.418799309,0,28000,36,Home Improvement,0.065628199,858.97291444,463.51939661,1322.4923111,57.499665698,732,1,Good
CUST004118,Retired,Doctorate,Mortgage,14MAY2024,61,19,3700,44400,0,5,2,0,2.3340591958,0,44000,36,Debt Consolidation,0.0535010888,1325.6470099,844.55716902,2170.2041789,58.654166998,795,0,Excellent
CUST004119,Self-employed,Bachelors,Mortgage,27FEB2024,44,16,6200,74400,0,3,1,0,14.021383983,0,14000,48,Personal,0.071032076,335.91819652,495.80266317,831.72085969,13.414852576,734,0,Good
CUST004123,Full-time,Masters,Own,03MAR2024,38,5,5300,63600,1,2,5,1,43.438664834,0,17000,24,Medical,0.1351579973,812.3357774,1041.9423909,1854.2781683,34.986380533,631,1,Poor
CUST004124,Full-time,Bachelors,Rent,31AUG2024,33,1,2900,34800,1,6,2,0,32.558993689,0,53000,36,Auto,0.0988384905,1707.2721716,603.91063034,2311.182802,79.695958688,698,1,Fair
CUST004126,Full-time,High School,Rent,05FEB2025,51,19,2200,26400,1,8,3,1,22.631919582,0,66000,24,Other,0.1039478794,3057.6052839,401.70094046,3459.3062244,157.24119202,703,0,Good
CUST004127,Self-employed,Other,Rent,28FEB2025,36,7,3100,37200,2,6,3,1,26.538365324,0,75000,24,Medical,0.109807548,3494.9177742,567.0164099,4061.9341841,131.03013497,650,1,Fair
CUST004128,Part-time,Masters,Own,05JUN2024,35,14,2300,27600,3,5,7,0,38.632775556,0,26000,36,Other,0.1079491633,848.68374352,466.33041013,1315.0141537,57.17452842,641,0,Poor
CUST004130,Self-employed,Bachelors,Rent,11OCT2024,43,19,4300,51600,3,4,3,0,32.115409155,0,87000,36,Personal,0.0981731137,2799.7891037,588.40365313,3388.1927569,78.795180392,734,0,Good
CUST004131,Self-employed,Masters,Rent,09FEB2024,46,14,5500,66000,1,5,5,0,30.500128772,0,179000,36,Personal,0.0957501932,5740.1772593,702.31075708,6442.4880164,117.13614575,655,0,Fair
CUST004132,Full-time,Bachelors,Own,28JAN2025,40,19,4300,51600,3,6,2,0,32.578211039,2,25000,36,Home Improvement,0.0988673166,805.35086253,795.51050686,1600.8613694,37.229334172,494,1,Very Poor
CUST004133,Full-time,Bachelors,Own,04MAY2025,38,14,1900,22800,1,4,4,0,6.5926048304,0,68000,48,Debt Consolidation,0.0598889072,1596.6356496,691.11559409,2287.7512437,120.40796019,733,1,Good
CUST004134,Full-time,Bachelors,Rent,15MAY2024,37,13,3300,39600,2,6,4,0,42.265026752,0,69000,36,Home Improvement,0.1133975401,2270.0894162,1292.6752183,3562.7646346,107.96256468,678,0,Fair
CUST004136,Full-time,Masters,Mortgage,20MAY2025,52,4,3200,38400,1,3,1,0,8.9874315645,0,62000,36,Debt Consolidation,0.0634811473,1895.9549326,279.43292686,2175.3878595,67.980870608,675,0,Fair
CUST004137,Full-time,High School,Rent,10JUN2025,52,16,2000,24000,1,5,6,0,17.335993041,0,54000,48,Debt Consolidation,0.0760039896,1308.1923063,262.6235381,1570.8158444,78.540792218,728,0,Good
CUST004138,Full-time,Other,Own,12MAR2024,30,2,3800,45600,2,1,3,0,45.174847818,0,38000,24,Medical,0.1177622717,1784.8235146,372.81155088,2157.6350655,56.779870145,640,1,Poor
CUST004139,Full-time,High School,Rent,09JUL2024,37,17,2300,27600,5,5,5,0,28.996772529,0,47000,48,Home Improvement,0.0934951588,1177.4127661,240.63058954,1418.0433556,61.65405894,735,0,Good
CUST004140,Full-time,High School,Mortgage,09DEC2024,47,0,2700,32400,1,7,5,0,28.038644125,0,64000,48,Medical,0.0920579662,1598.9040909,788.67833071,2387.5824216,88.428978579,720,0,Good
CUST004142,Self-employed,Doctorate,Own,01FEB2025,24,1,11500,138000,4,2,4,0,54.54531255,0,410000,36,Medical,0.1318179688,13850.44919,1548.0087201,15398.45791,133.899634,623,0,Poor
CUST004143,Full-time,Bachelors,Mortgage,18JUN2025,57,12,3000,36000,1,8,5,0,39.138006308,0,61000,48,Auto,0.1087070095,1572.7493369,1059.9343587,2632.6836956,87.756123186,651,0,Fair
CUST004144,Unemployed,Bachelors,Rent,22MAR2024,43,18,400,4800,0,1,2,0,20.426141294,0,1000,36,Auto,0.0806392119,31.365861942,142.06453202,173.43039396,43.35759849,717,0,Good
CUST004145,Self-employed,High School,Mortgage,16NOV2024,34,0,4200,50400,3,5,2,0,39.030743456,0,68000,24,Home Improvement,0.1085461152,3164.7449487,308.88964897,3473.6345977,82.705585659,671,0,Fair
CUST004146,Part-time,Masters,Mortgage,04FEB2025,41,8,3500,42000,1,5,2,5,30.02934876,0,125000,36,Home Improvement,0.1950440231,4613.9431193,343.4597147,4957.4028341,141.64008097,545,0,Very Poor
CUST004147,Full-time,High School,Mortgage,15DEC2024,45,7,1800,21600,1,6,2,0,8.018705275,0,12000,36,Auto,0.0620280579,366.16696501,516.869105,883.03607,49.057559445,704,0,Good
CUST004148,Retired,High School,Mortgage,18OCT2024,42,8,2500,30000,2,3,3,2,7.8954585339,0,75000,48,Home Improvement,0.1018431878,1908.8394832,102.91909004,2011.7585732,80.470342929,638,0,Poor
CUST004149,Full-time,High School,Own,30DEC2023,47,14,3000,36000,2,5,4,0,31.926601593,0,39000,36,Debt Consolidation,0.0978899024,1254.5601926,354.04189221,1608.6020849,53.620069495,698,0,Fair
CUST004150,Full-time,High School,Rent,19FEB2025,35,9,2400,28800,1,5,1,0,50.20125148,0,69000,24,Personal,0.1253018772,3265.1799058,676.58388066,3941.7637864,164.24015777,684,0,Fair
CUST004151,Full-time,Bachelors,Own,21AUG2024,29,8,5100,61200,0,5,5,2,41.627640834,0,134000,36,Debt Consolidation,0.1524414613,4661.1909707,1699.0546327,6360.2456034,124.71069811,645,1,Poor
CUST004152,Full-time,High School,Own,28JAN2025,45,0,1600,19200,1,4,5,6,41.994581007,1,40000,48,Debt Consolidation,0.2329918715,1288.6245672,454.02793944,1742.6525066,108.91578167,396,0,Very Poor
CUST004153,Unemployed,Bachelors,Own,01JUN2024,50,6,500,6000,1,4,2,0,28.484406581,3,4000,36,Medical,0.0927266099,127.70713788,182.0688287,309.77596659,61.955193317,374,0,Very Poor
CUST004154,Self-employed,High School,Mortgage,20MAR2024,42,0,2600,31200,3,2,1,1,20.989352131,0,8000,36,Medical,0.1014840282,258.69525071,379.69399884,638.38924955,24.553432675,623,0,Poor
CUST004155,Full-time,High School,Rent,17JUN2025,44,6,3500,42000,2,9,3,0,13.359141044,0,23000,36,Auto,0.0700387116,710.21393754,543.01120092,1253.2251385,35.806432527,745,0,Good
CUST004156,Full-time,Doctorate,Own,14APR2024,29,2,6000,72000,0,3,5,0,28.778888762,0,16000,48,Debt Consolidation,0.0931683331,400.57212252,36.593119379,437.16524189,7.2860873649,686,0,Fair
CUST004158,Full-time,Bachelors,Rent,01SEP2025,53,15,5800,69600,0,5,4,0,52.233553759,0,12000,48,Other,0.1283503306,320.94829265,1472.8475768,1793.7958695,30.927514991,699,1,Fair
CUST004159,Self-employed,Bachelors,Rent,07MAR2025,38,11,5500,66000,3,3,2,0,25.161867738,0,75000,36,Debt Consolidation,0.0877428016,2377.1087929,994.17429149,3371.2830843,61.296056079,712,0,Good
CUST004160,Full-time,Masters,Rent,01JAN2024,62,5,4200,50400,0,4,1,0,45.831831429,2,61000,36,Home Improvement,0.1187477471,2022.4264217,62.50372358,2084.9301453,49.641193936,403,1,Very Poor
CUST004161,Unemployed,Bachelors,Mortgage,10FEB2024,50,8,600,7200,1,11,3,1,15.752694564,0,6000,48,Auto,0.0936290418,150.34631105,64.88004781,215.22635886,35.871059811,740,0,Good
CUST004162,Full-time,Masters,Own,25NOV2024,33,4,5000,60000,1,4,4,2,40.159892427,0,152000,24,Home Improvement,0.1502398386,7371.7026742,724.24828185,8095.9509561,161.91901912,610,0,Poor
CUST004163,Full-time,Doctorate,Rent,02NOV2023,39,14,7700,92400,1,5,4,0,27.216571615,0,231000,48,Medical,0.0908248574,5757.4966376,2707.7134135,8465.2100512,109.93779287,708,0,Good
CUST004166,Retired,Other,Rent,26AUG2024,50,7,1400,16800,1,1,1,0,52.81771266,0,4000,36,Personal,0.129226569,134.62684326,47.791567867,182.41841113,13.029886509,603,0,Poor
CUST004167,Full-time,Bachelors,Rent,15APR2025,31,1,4000,48000,2,4,2,0,16.105066243,0,9000,36,Other,0.0741575994,279.60789484,1003.5270326,1283.1349274,32.078373186,693,0,Fair
CUST004168,Unemployed,High School,Own,22FEB2024,33,2,100,1200,2,4,4,0,44.794468968,0,2000,36,Home Improvement,0.1171917035,66.160679538,15.987939288,82.148618826,82.148618826,579,0,Very Poor
CUST004169,Retired,Bachelors,Rent,24SEP2024,37,15,2600,31200,1,3,2,1,42.005085925,0,72000,36,Auto,0.1330076289,2436.408045,1087.5000541,3523.9080992,135.53492689,701,0,Good
CUST004170,Full-time,Bachelors,Mortgage,30JAN2025,24,3,4300,51600,3,4,2,0,40.414351412,0,62000,36,Other,0.1106215271,2031.6258095,832.47596904,2864.1017785,66.607018105,620,0,Poor
CUST004173,Full-time,Masters,Mortgage,12JAN2024,41,19,6400,76800,0,4,2,0,6.6321390189,0,164000,36,Other,0.0599482085,4988.8128957,2116.7580628,7105.5709586,111.02454623,768,0,Excellent
CUST004175,Full-time,Doctorate,Rent,04NOV2024,27,8,7500,90000,1,4,1,0,27.913533007,0,268000,48,Personal,0.0918702995,6693.0173645,2226.027328,8919.0446925,118.9205959,675,0,Fair
CUST004176,Full-time,Bachelors,Own,26NOV2023,38,3,2800,33600,0,6,2,0,39.344611918,0,70000,36,Home Improvement,0.1090169179,2288.4527102,278.96678035,2567.4194905,91.693553233,673,0,Fair
CUST004179,Full-time,High School,Mortgage,09NOV2024,40,5,1700,20400,3,5,3,0,62.084872776,0,27000,36,Personal,0.1431273092,926.90235414,312.42177577,1239.3241299,72.901419406,607,0,Poor
CUST004181,Full-time,Masters,Rent,17DEC2024,25,4,5000,60000,1,7,6,0,30.498675349,0,89000,24,Medical,0.095748013,4089.454148,1624.8734314,5714.3275795,114.28655159,695,0,Fair
CUST004185,Full-time,High School,Mortgage,08AUG2025,30,7,2900,34800,0,3,3,0,38.798604474,0,100000,48,Debt Consolidation,0.1081979067,2575.80948,867.20358713,3443.0130672,118.72458852,683,0,Fair
CUST004186,Full-time,Doctorate,Rent,14APR2025,41,18,4700,56400,1,7,1,0,18.857323547,0,156000,48,Other,0.0782859853,3795.8771862,1496.8305573,5292.7077435,112.61080305,770,0,Excellent
CUST004188,Full-time,Other,Rent,25JUL2024,32,6,2100,25200,2,5,5,0,73.162214976,0,9000,36,Home Improvement,0.1597433225,316.29925912,211.68072594,527.97998506,25.141904051,682,0,Fair
CUST004189,Full-time,Bachelors,Mortgage,23JAN2025,39,12,2500,30000,0,10,4,0,56.51199587,0,35000,36,Auto,0.1347679938,1187.3423372,833.87381468,2021.2161519,80.848646076,662,0,Fair
CUST004190,Full-time,Bachelors,Rent,05DEC2024,61,6,6300,75600,3,6,4,0,25.040967226,0,67000,36,Personal,0.0875614508,2122.9861882,624.76416453,2747.7503527,43.615084963,686,0,Fair
CUST004191,Full-time,Masters,Mortgage,24JUL2025,38,13,4500,54000,0,6,3,0,20.377366693,0,24000,36,Home Improvement,0.08056605,752.69964077,613.95231574,1366.6519565,30.370043478,724,0,Good
CUST004192,Self-employed,Other,Rent,05MAR2025,24,0,4800,57600,2,6,2,0,32.430576442,0,138000,36,Other,0.0986458647,4444.1035186,906.31639771,5350.4199163,111.46708159,719,0,Good
CUST004193,Self-employed,High School,Mortgage,02JUN2025,18,2,6000,72000,2,0,2,0,8.9444018775,0,98000,48,Other,0.0634166028,2316.9152806,1395.2532971,3712.1685778,61.869476296,658,0,Fair
CUST004195,Part-time,Bachelors,Own,13DEC2023,39,8,1400,16800,2,6,3,0,19.139135438,1,35000,36,Other,0.0787087032,1094.6890349,83.524182947,1178.2132178,84.158086986,624,1,Poor
CUST004196,Full-time,Doctorate,Own,08JAN2025,49,16,9900,118800,0,4,4,2,25.563599542,0,261000,36,Debt Consolidation,0.1283453993,8773.3352677,529.82274987,9303.1580175,93.971293107,679,0,Fair
CUST004197,Self-employed,Doctorate,Rent,26MAY2024,74,5,12800,153600,1,5,1,0,24.736382539,0,211000,24,Debt Consolidation,0.0871045738,9611.4739857,2256.9807382,11868.454724,92.722302531,693,0,Fair
CUST004198,Full-time,Bachelors,Own,24OCT2024,39,14,2500,30000,2,5,5,2,1.5545032832,0,56000,36,Debt Consolidation,0.0923317549,1786.8685303,289.82810358,2076.6966338,83.067865354,731,0,Good
CUST004199,Part-time,High School,Rent,22APR2024,34,7,1200,14400,1,7,3,3,25.114390727,0,39000,48,Other,0.1476715861,1080.8016153,40.301361558,1121.1029769,93.425248073,642,0,Poor
CUST004201,Part-time,Bachelors,Rent,10JUL2025,50,11,1700,20400,1,3,3,0,2.2888840416,0,59000,36,Home Improvement,0.0534333261,1777.3920536,30.091313476,1807.483367,106.322551,693,0,Fair
CUST004202,Self-employed,High School,Rent,19DEC2024,24,0,2200,26400,0,6,3,3,12.117299047,0,35000,36,Other,0.1281759486,1176.2156512,936.34662654,2112.5622778,96.025558081,629,0,Poor
CUST004204,Full-time,Bachelors,Own,23FEB2025,46,14,4100,49200,3,8,5,0,34.502586777,0,109000,48,Debt Consolidation,0.1017538802,2773.711609,1710.9516594,4484.6632684,109.38203094,698,0,Fair
CUST004205,Unemployed,Other,Rent,09DEC2023,27,8,300,3600,1,3,1,0,32.972818876,0,2000,36,Debt Consolidation,0.0994592283,64.483608464,99.777273116,164.26088158,54.753627193,701,1,Good
CUST004207,Full-time,Bachelors,Own,01APR2025,18,1,5200,62400,1,0,3,0,33.006021321,0,106000,48,Home Improvement,0.099509032,2685.9352183,115.07014716,2801.0053655,53.865487798,642,0,Poor
CUST004208,Full-time,Bachelors,Mortgage,21SEP2024,20,1,2500,30000,1,2,1,0,16.978789143,0,72000,48,Other,0.0754681837,1742.4545069,1014.8743458,2757.3288528,110.29315411,701,1,Good
CUST004209,Full-time,Bachelors,Mortgage,09JAN2024,22,2,3900,46800,0,4,8,0,28.697576725,0,82000,48,Auto,0.0930463651,2052.4555444,224.51208857,2276.967633,58.383785461,671,0,Fair
CUST004210,Part-time,Doctorate,Rent,07MAY2025,34,4,5200,62400,1,3,5,1,28.900334282,0,115000,24,Home Improvement,0.1133505014,5377.8077889,1707.5768758,7085.3846647,136.2573974,610,1,Poor
CUST004211,Part-time,Bachelors,Own,10APR2025,19,3,1600,19200,4,1,6,0,16.359359936,0,14000,48,Personal,0.0745390399,338.20354,73.685803792,411.88934379,25.743083987,670,1,Fair
CUST004212,Full-time,High School,Mortgage,21AUG2025,48,2,2800,33600,2,4,4,0,3.5885505442,0,8000,36,Personal,0.0553828258,241.70537464,428.91472708,670.62010172,23.950717919,757,0,Excellent
CUST004213,Full-time,Doctorate,Rent,31MAR2024,41,6,5100,61200,1,9,4,1,43.624646722,0,130000,24,Medical,0.1354369701,6213.688138,1387.7186003,7601.4067382,149.04719095,608,0,Poor
CUST004214,Full-time,Bachelors,Mortgage,25MAR2024,39,6,4900,58800,1,3,4,0,22.971875466,0,21000,36,Auto,0.0844578132,662.39082539,1259.0260582,1921.4168836,39.212589461,681,0,Fair
CUST004216,Full-time,Bachelors,Mortgage,20DEC2024,20,0,3800,45600,0,2,3,2,23.495225938,0,98000,36,Personal,0.1252428389,3279.5968874,718.74472973,3998.3416171,105.21951624,644,0,Poor
CUST004218,Full-time,Doctorate,Mortgage,16FEB2024,44,6,10100,121200,1,4,2,0,14.19594784,0,117000,36,Other,0.0712939218,3619.5460934,279.8262338,3899.3723272,38.607646804,728,0,Good
CUST004221,Self-employed,Bachelors,Rent,28SEP2025,59,13,5700,68400,2,4,3,0,17.325052227,0,52000,24,Personal,0.0759875783,2342.3146472,56.420715372,2398.7353625,42.083076536,694,0,Fair
CUST004222,Full-time,Other,Own,28AUG2025,31,4,3200,38400,3,5,4,0,10.087240193,0,24000,36,Home Improvement,0.0651308603,735.71902712,598.43998012,1334.1590072,41.692468976,667,0,Fair
CUST004224,Part-time,High School,Mortgage,19JUN2024,61,10,1400,16800,2,4,3,0,26.569214102,0,27000,48,Debt Consolidation,0.0898538212,671.70875079,342.08127396,1013.7900247,72.413573196,685,0,Fair
CUST004225,Full-time,High School,Rent,10OCT2023,51,12,1800,21600,0,5,6,0,51.341043167,0,64000,48,Debt Consolidation,0.1270115648,1707.4822403,443.5626926,2151.0449329,119.50249627,724,0,Good
CUST004227,Self-employed,Masters,Own,23JUN2024,71,2,5500,66000,0,9,2,1,42.620088775,0,165000,36,Home Improvement,0.1339301332,5590.7879354,886.0814455,6476.8693809,117.76126147,626,1,Poor
CUST004228,Unemployed,Masters,Own,29AUG2024,36,2,700,8400,2,4,1,1,27.360504629,0,19000,36,Personal,0.1110407569,622.97248574,162.32918045,785.30166618,112.18595231,725,0,Good
CUST004229,Full-time,Masters,Rent,30JUL2025,63,18,6900,82800,1,5,6,0,17.560632775,0,162000,48,Home Improvement,0.0763409492,3927.127887,1539.6382676,5466.7661545,79.228494993,744,1,Good
CUST004230,Unemployed,Bachelors,Rent,23MAY2025,63,9,800,9600,0,6,4,0,28.209636291,0,7000,36,Auto,0.0923144544,223.35291848,203.60702108,426.95993956,53.369992445,734,1,Good
CUST004231,Full-time,Masters,Mortgage,13JUN2025,64,13,4200,50400,1,4,3,2,13.352867428,0,39000,24,Auto,0.1100293011,1817.7587448,215.28316648,2033.0419112,48.405759792,699,0,Fair
CUST004234,Unemployed,Bachelors,Own,14JAN2025,19,1,700,8400,1,1,4,0,19.470011676,0,5000,24,Debt Consolidation,0.0792050175,225.95521177,100.63700049,326.59221226,46.656030323,648,0,Poor
CUST004235,Full-time,Bachelors,Own,06JAN2025,45,18,5100,61200,3,6,4,2,40.076943324,0,149000,48,Other,0.150115415,4147.653264,858.71331877,5006.3665828,98.164050642,629,0,Poor
CUST004236,Self-employed,Masters,Mortgage,29JUL2025,34,4,5200,62400,2,2,5,0,14.919881012,0,67000,36,Auto,0.0723798215,2076.0634998,2447.7898809,4523.8533807,86.997180399,739,0,Good
CUST004237,Self-employed,Bachelors,Own,25JUL2024,20,2,3200,38400,1,1,3,0,20.975080815,0,28000,36,Debt Consolidation,0.0814626212,879.30872112,545.37396277,1424.6826839,44.521333872,737,0,Good
CUST004238,Retired,Bachelors,Mortgage,28SEP2025,40,0,2600,31200,1,2,3,0,35.199924301,0,26000,24,Medical,0.1027998865,1203.1308038,295.82997767,1498.9607815,57.652337749,657,0,Fair
CUST004239,Full-time,Doctorate,Own,23JAN2025,23,2,5400,64800,3,4,3,0,28.684936973,0,99000,48,Personal,0.0930274055,2477.8751853,2212.5231083,4690.3982936,86.859227659,695,0,Fair
CUST004240,Retired,Bachelors,Rent,13JAN2024,43,1,2500,30000,2,5,7,0,51.621241394,0,89000,36,Home Improvement,0.1274318621,2987.7644956,864.21703124,3851.9815268,154.07926107,615,0,Poor
CUST004242,Full-time,High School,Own,01MAY2024,39,6,1500,18000,4,3,2,0,13.082812104,0,6000,36,Personal,0.0696242182,185.15951058,168.27258858,353.43209917,23.562139944,676,0,Fair
CUST004243,Self-employed,High School,Own,20JAN2024,30,1,6000,72000,1,2,2,0,14.606475083,0,67000,36,Home Improvement,0.0719097126,2074.6206187,504.60277761,2579.2233964,42.987056606,706,1,Good
CUST004244,Full-time,Bachelors,Rent,21NOV2023,59,16,5100,61200,1,4,2,1,47.715256704,0,168000,48,Personal,0.1415728851,4604.1143803,667.34912807,5271.4635084,103.36202958,657,0,Fair
CUST004245,Unemployed,Masters,Own,10MAR2025,46,8,500,6000,2,8,4,0,53.138882284,0,7000,48,Home Improvement,0.1297083234,187.69115059,67.388481911,255.0796325,51.0159265,709,1,Good
CUST004247,Full-time,Bachelors,Own,30MAR2024,43,7,2900,34800,0,3,4,1,49.399709953,0,85000,24,Personal,0.1440995649,4097.5762596,388.52298589,4486.0992455,154.69307743,629,0,Poor
CUST004248,Full-time,Doctorate,Own,22AUG2025,33,8,5200,62400,1,8,4,2,20.402673663,0,37000,36,Home Improvement,0.1206040105,1229.9971395,1731.0309622,2961.0281017,56.942848109,710,0,Good
CUST004249,Full-time,Bachelors,Own,09DEC2024,28,1,3700,44400,1,3,1,1,24.998947225,0,127000,24,Home Improvement,0.1074984208,5904.4562627,903.52747497,6807.9837377,183.99956048,608,0,Poor
CUST004250,Self-employed,Masters,Rent,19MAY2025,50,9,6100,73200,3,4,2,0,46.969937495,0,202000,24,Auto,0.1204549062,9513.1332067,1697.6196446,11210.752851,183.78283363,683,1,Fair
CUST004251,Full-time,Masters,Mortgage,24JAN2025,54,1,4100,49200,2,4,2,6,20.318626055,0,138000,48,Personal,0.2004779391,4202.9048841,754.21591916,4957.1208033,120.90538545,544,1,Very Poor
CUST004252,Full-time,High School,Rent,06MAR2024,44,13,1500,18000,4,6,3,4,25.891924064,0,45000,36,Debt Consolidation,0.1688378861,1601.7713014,205.0512046,1806.822506,120.45483373,553,1,Very Poor
CUST004253,Self-employed,Other,Mortgage,12MAR2024,37,16,3700,44400,1,4,3,0,40.954836309,0,125000,48,Debt Consolidation,0.1114322545,3239.3915399,732.13738111,3971.5289211,107.33861949,698,0,Fair
CUST004254,Full-time,Bachelors,Mortgage,04JUL2024,33,1,2700,32400,1,9,5,3,30.652218037,0,16000,24,Other,0.1559783271,780.33870418,670.10130322,1450.4400074,53.720000274,577,1,Very Poor
CUST004255,Self-employed,High School,Rent,23JUL2024,53,4,3200,38400,2,6,1,0,33.523526808,0,105000,24,Home Improvement,0.1002852902,4846.5999735,360.48187148,5207.081845,162.72130765,713,0,Good
CUST004256,Full-time,Other,Rent,17MAY2024,41,2,2600,31200,2,3,1,0,58.603334554,0,74000,24,Auto,0.1379050018,3545.6339294,541.89899355,4087.532923,157.21280473,606,0,Poor
CUST004257,Full-time,Bachelors,Own,16DEC2024,54,3,3700,44400,0,4,2,2,26.664289419,0,19000,48,Auto,0.1299964341,509.71905931,381.6446506,891.36370991,24.090911079,646,0,Poor
CUST004258,Part-time,Bachelors,Own,23JAN2025,52,2,2800,33600,2,9,5,0,16.457752619,0,84000,36,Personal,0.0746866289,2611.7135531,507.9795327,3119.6930858,111.41761021,767,0,Excellent
CUST004260,Part-time,Bachelors,Own,09JUN2024,42,7,2500,30000,3,4,1,0,38.436762873,0,58000,48,Auto,0.1076551443,1492.4442332,179.63711308,1672.0813463,66.883253852,674,0,Fair
CUST004261,Full-time,High School,Own,21OCT2023,20,0,2800,33600,2,2,2,0,67.065984328,0,50000,48,Debt Consolidation,0.1505989765,1393.056013,56.703705073,1449.7597181,51.77713279,585,1,Very Poor
CUST004262,Full-time,Bachelors,Mortgage,16OCT2023,29,2,3500,42000,1,8,1,1,31.540853546,1,111000,48,Debt Consolidation,0.1173112803,2908.4236734,1013.2142465,3921.6379198,112.04679771,502,1,Very Poor
CUST004263,Self-employed,Bachelors,Mortgage,03FEB2025,74,13,5800,69600,0,2,3,0,63.336522093,0,62000,48,Other,0.1450047831,1709.8480313,2036.3295184,3746.1775497,64.589268098,630,1,Poor
CUST004267,Part-time,Masters,Mortgage,06DEC2024,49,9,4500,54000,1,6,5,0,22.742093656,0,137000,36,Debt Consolidation,0.0841131405,4319.1249267,760.83483877,5079.9597655,112.88799479,694,0,Fair
CUST004269,Full-time,Bachelors,Rent,07AUG2024,25,4,6900,82800,5,5,4,1,18.069854374,0,208000,48,Auto,0.0971047816,5246.5438751,1417.3908643,6663.9347394,96.578764339,684,1,Fair
CUST004271,Retired,High School,Rent,09NOV2023,71,20,1900,22800,1,7,1,1,55.397874936,0,14000,24,Other,0.1530968124,680.87476079,133.73636179,814.61112258,42.87426961,682,0,Fair
CUST004273,Full-time,High School,Mortgage,25SEP2024,45,19,2000,24000,0,5,6,0,44.456078372,0,14000,36,Debt Consolidation,0.1166841176,462.78623215,160.41653429,623.20276644,31.160138322,726,0,Good
CUST004274,Self-employed,High School,Rent,04AUG2024,37,5,2500,30000,3,8,5,0,24.013435393,0,48000,36,Home Improvement,0.0860201531,1517.5118072,161.51942907,1679.0312362,67.16124945,729,1,Good
CUST004275,Full-time,Doctorate,Rent,14DEC2024,39,5,7900,94800,1,8,2,0,41.265661062,0,141000,36,Home Improvement,0.1118984916,4628.8461284,2792.6132953,7421.4594237,93.942524351,651,0,Fair
CUST004276,Full-time,High School,Own,25OCT2024,36,3,2100,25200,3,3,3,2,71.304362663,0,75000,48,Home Improvement,0.196956544,2270.1333361,579.94657423,2850.0799103,135.71809097,530,0,Very Poor
CUST004277,Full-time,Bachelors,Own,18FEB2024,38,18,2600,31200,2,5,4,0,26.608287741,0,47000,36,Auto,0.0899124316,1494.3958918,1201.0048519,2695.4007437,103.66925937,665,0,Fair
CUST004278,Part-time,Masters,Mortgage,26OCT2023,25,7,3900,46800,0,3,2,1,16.139148449,0,22000,36,Medical,0.0942087227,703.91142498,474.6498894,1178.5613144,30.219520881,716,0,Good
CUST004279,Full-time,High School,Own,10SEP2025,30,2,3200,38400,2,3,1,0,21.334189208,0,84000,36,Auto,0.0820012838,2640.0167383,427.38806113,3067.4047994,95.856399981,671,0,Fair
